,GO,count,defence,GO_Record,fdr,geno
840,carbohydrate transport,10,False,GO:0008643,1.0,lym
841,carbohydrate:proton symporter activity,20,False,GO:0005351,1.0,lym
670,carbohydrate:proton symporter activity,13,False,GO:0005351,1.0,col
842,carbon catabolite repression of transcription by glucose,1,False,GO:0045014,0.9194054893928421,lym
671,carbon catabolite repression of transcription by glucose,1,False,GO:0045014,0.9114468653855319,col
843,carbon utilization,2,False,GO:0015976,1.0,lym
672,carbon utilization,2,False,GO:0015976,1.0,col
844,carbon-sulfur lyase activity,1,False,GO:0016846,1.0,lym
673,carbonate dehydratase activity,2,False,GO:0004089,1.0,col
845,carbonate dehydratase activity,2,False,GO:0004089,1.0,lym
846,carboxy-lyase activity,2,False,GO:0016831,1.0,lym
674,carboxy-lyase activity,3,False,GO:0016831,1.0,col
675,carboxylic acid metabolic process,1,False,GO:0019752,1.0,col
847,carboxylic acid metabolic process,1,False,GO:0019752,1.0,lym
676,carboxylic ester hydrolase activity,10,False,GO:0052689,1.0,col
848,carboxylic ester hydrolase activity,12,False,GO:0052689,0.7130012346529475,lym
677,carnitine racemase activity,1,False,GO:0008809,1.0,col
849,carnitine racemase activity,2,False,GO:0008809,0.7459762145601327,lym
850,carotene biosynthetic process,1,False,GO:0016120,1.0,lym
678,carotenoid biosynthetic process,1,False,GO:0016117,1.0,col
851,carotenoid biosynthetic process,1,False,GO:0016117,0.6351729708395824,lym
852,carpel development,3,False,GO:0048440,1.0,lym
853,catalase activity,1,False,GO:0004096,1.0,lym
679,catalytic activity,29,False,GO:0003824,1.0,col
854,catalytic activity,50,False,GO:0003824,1.0,lym
680,catalytic step 2 spliceosome,2,False,GO:0071013,1.0,col
855,catalytic step 2 spliceosome,5,False,GO:0071013,1.0,lym
856,cation binding,1,False,GO:0043169,1.0,lym
857,cation channel activity,4,False,GO:0005261,1.0,lym
681,cation channel activity,4,False,GO:0005261,0.6402997847396666,col
858,cation transmembrane transport,3,False,GO:0098655,1.0,lym
682,cation transmembrane transport,2,False,GO:0098655,1.0,col
859,cation transmembrane transporter activity,2,False,GO:0008324,1.0,lym
683,cation transmembrane transporter activity,2,False,GO:0008324,1.0,col
860,cation transport,7,False,GO:0006812,0.9340704614127423,lym
684,cation transport,5,False,GO:0006812,1.0,col
861,cation:cation antiporter activity,3,False,GO:0015491,1.0,lym
685,cation:cation antiporter activity,1,False,GO:0015491,1.0,col
862,caveola,2,False,GO:0005901,0.8304247893814747,lym
686,caveola,3,False,GO:0005901,0.09059677309795054,col
863,cell,14,False,GO:0005623,1.0,lym
687,cell,7,False,GO:0005623,1.0,col
688,cell adhesion,4,False,GO:0007155,0.9114468653855319,col
864,cell adhesion,4,False,GO:0007155,1.0,lym
689,cell communication,1,False,GO:0007154,1.0,col
865,cell communication,1,False,GO:0007154,1.0,lym
866,cell cortex,5,False,GO:0005938,1.0,lym
690,cell cortex,5,False,GO:0005938,1.0,col
867,cell cortex region,1,False,GO:0099738,1.0,lym
691,cell cycle,8,False,GO:0007049,0.9114468653855319,col
868,cell cycle,10,False,GO:0007049,0.3895929882716552,lym
869,cell cycle G1/S phase transition,1,False,GO:0044843,0.9194054893928421,lym
692,cell cycle arrest,2,False,GO:0007050,1.0,col
870,cell cycle arrest,1,False,GO:0007050,1.0,lym
871,cell death,18,False,GO:0008219,2.875305925639428e-05,lym
693,cell death,16,False,GO:0008219,1.2847564761230917e-05,col
872,cell differentiation,42,False,GO:0030154,1.0,lym
694,cell differentiation,35,False,GO:0030154,1.0,col
873,cell division,34,False,GO:0051301,1.0,lym
695,cell division,20,False,GO:0051301,1.0,col
874,cell division site,1,False,GO:0032153,1.0,lym
875,cell fate commitment,1,False,GO:0045165,1.0,lym
696,cell fate determination,1,False,GO:0001709,1.0,col
697,cell fate specification,3,False,GO:0001708,1.0,col
876,cell fate specification,4,False,GO:0001708,1.0,lym
698,cell morphogenesis,1,False,GO:0000902,1.0,col
877,cell morphogenesis,2,False,GO:0000902,0.9194054893928421,lym
878,cell morphogenesis involved in differentiation,2,False,GO:0000904,0.5254015378766363,lym
879,cell periphery,4,False,GO:0071944,1.0,lym
699,cell periphery,4,False,GO:0071944,1.0,col
700,cell plate,4,False,GO:0009504,1.0,col
880,cell plate,5,False,GO:0009504,1.0,lym
881,cell plate assembly,1,False,GO:0000919,1.0,lym
882,cell plate formation involved in plant-type cell wall biogenesis,2,False,GO:0009920,1.0,lym
701,cell plate formation involved in plant-type cell wall biogenesis,1,False,GO:0009920,1.0,col
702,cell population proliferation,1,False,GO:0008283,1.0,col
883,cell population proliferation,3,False,GO:0008283,1.0,lym
703,cell redox homeostasis,11,False,GO:0045454,0.9114468653855319,col
884,cell redox homeostasis,15,False,GO:0045454,0.6077622654256218,lym
704,cell surface,3,False,GO:0009986,1.0,col
885,cell surface,6,False,GO:0009986,0.32961298579587467,lym
705,cell surface pattern recognition receptor signaling pathway,1,False,GO:0002752,0.9114468653855319,col
886,cell surface pattern recognition receptor signaling pathway,1,False,GO:0002752,0.9194054893928421,lym
706,cell surface receptor signaling pathway,1,False,GO:0007166,1.0,col
887,cell surface receptor signaling pathway,3,False,GO:0007166,0.6306406639403667,lym
707,cell tip growth,3,False,GO:0009932,1.0,col
888,cell tip growth,5,False,GO:0009932,0.8891355937810068,lym
889,cell wall,177,False,GO:0005618,6.087422947776947e-16,lym
8,cell wall,1,False,GO:0005618,1.0,cer
708,cell wall,97,False,GO:0005618,0.012222852905347154,col
709,cell wall biogenesis,12,False,GO:0042546,0.9114468653855319,col
890,cell wall biogenesis,16,False,GO:0042546,0.7026231760964922,lym
891,cell wall macromolecule catabolic process,8,False,GO:0016998,0.6351729708395824,lym
710,cell wall macromolecule catabolic process,6,False,GO:0016998,0.8225960770176812,col
711,cell wall mannoprotein biosynthetic process,1,False,GO:0000032,1.0,col
892,cell wall mannoprotein biosynthetic process,1,False,GO:0000032,1.0,lym
712,cell wall modification,7,False,GO:0042545,1.0,col
893,cell wall modification,11,False,GO:0042545,1.0,lym
894,cell wall modification involved in multidimensional cell growth,1,False,GO:0042547,1.0,lym
713,cell wall organization,43,False,GO:0071555,0.9114468653855319,col
895,cell wall organization,59,False,GO:0071555,0.8948781031130397,lym
896,cell wall pectin metabolic process,1,False,GO:0052546,1.0,lym
714,cell wall polysaccharide metabolic process,1,False,GO:0010383,0.9114468653855319,col
897,cell wall polysaccharide metabolic process,1,False,GO:0010383,0.9194054893928421,lym
715,cell wall thickening,1,False,GO:0052386,0.9114468653855319,col
898,cell wall thickening,1,False,GO:0052386,0.9194054893928421,lym
716,cell-cell signaling,5,False,GO:0007267,1.0,col
899,cell-cell signaling,6,False,GO:0007267,1.0,lym
717,cellular amino acid biosynthetic process,1,False,GO:0008652,1.0,col
900,cellular amino acid catabolic process,1,False,GO:0009063,1.0,lym
718,cellular amino acid metabolic process,8,False,GO:0006520,1.0,col
901,cellular amino acid metabolic process,8,False,GO:0006520,1.0,lym
902,cellular calcium ion homeostasis,14,False,GO:0006874,0.021317511180638488,lym
719,cellular calcium ion homeostasis,8,False,GO:0006874,0.7384028965113822,col
903,cellular carbohydrate metabolic process,1,False,GO:0044262,1.0,lym
720,cellular carbohydrate metabolic process,1,False,GO:0044262,1.0,col
904,cellular cation homeostasis,1,False,GO:0030003,1.0,lym
721,cellular cation homeostasis,1,False,GO:0030003,1.0,col
722,cellular copper ion homeostasis,3,False,GO:0006878,1.0,col
905,cellular copper ion homeostasis,3,False,GO:0006878,1.0,lym
723,cellular detoxification of cadmium ion,1,False,GO:0098849,1.0,col
906,cellular detoxification of cadmium ion,1,False,GO:0098849,1.0,lym
724,cellular glucose homeostasis,1,False,GO:0001678,1.0,col
907,cellular glucose homeostasis,1,False,GO:0001678,1.0,lym
908,cellular heat acclimation,4,False,GO:0070370,0.9155950901396076,lym
725,cellular heat acclimation,4,False,GO:0070370,0.5930872027321419,col
909,cellular homeostasis,1,False,GO:0019725,1.0,lym
726,cellular homeostasis,1,False,GO:0019725,1.0,col
910,cellular ion homeostasis,3,False,GO:0006873,0.9194054893928421,lym
727,cellular ion homeostasis,2,False,GO:0006873,1.0,col
911,cellular iron ion homeostasis,2,False,GO:0006879,1.0,lym
728,cellular lipid metabolic process,1,False,GO:0044255,1.0,col
912,cellular lipid metabolic process,1,False,GO:0044255,1.0,lym
913,cellular localization,1,False,GO:0051641,1.0,lym
729,cellular manganese ion homeostasis,1,False,GO:0030026,1.0,col
914,cellular manganese ion homeostasis,2,False,GO:0030026,1.0,lym
730,cellular metal ion homeostasis,1,False,GO:0006875,1.0,col
915,cellular metal ion homeostasis,1,False,GO:0006875,1.0,lym
916,cellular modified amino acid catabolic process,1,False,GO:0042219,1.0,lym
731,cellular oxidant detoxification,2,False,GO:0098869,1.0,col
917,cellular oxidant detoxification,5,False,GO:0098869,0.9194054893928421,lym
732,cellular phosphate ion homeostasis,1,False,GO:0030643,1.0,col
918,cellular phosphate ion homeostasis,1,False,GO:0030643,1.0,lym
733,cellular process regulating host cell cycle in response to virus,1,False,GO:0060154,0.9114468653855319,col
919,cellular protein localization,2,False,GO:0034613,1.0,lym
734,cellular protein localization,2,False,GO:0034613,1.0,col
735,cellular protein modification process,5,False,GO:0006464,1.0,col
920,cellular protein modification process,7,False,GO:0006464,1.0,lym
736,cellular protein-containing complex assembly,1,False,GO:0034622,1.0,col
921,cellular protein-containing complex assembly,1,False,GO:0034622,1.0,lym
737,cellular respiration,1,False,GO:0045333,1.0,col
922,cellular respiration,1,False,GO:0045333,1.0,lym
738,cellular response to DNA damage stimulus,7,False,GO:0006974,1.0,col
923,cellular response to DNA damage stimulus,5,False,GO:0006974,0.9194054893928421,lym
924,cellular response to UV,1,False,GO:0034644,0.9194054893928421,lym
739,cellular response to UV,1,False,GO:0034644,0.9114468653855319,col
925,cellular response to UV-A,1,False,GO:0071492,1.0,lym
926,cellular response to UV-B,2,False,GO:0071493,1.0,lym
740,cellular response to UV-C,1,False,GO:0071494,1.0,col
11,cellular response to abscisic acid stimulus,8,True,GO:0071215,0.7384028965113822,col
13,cellular response to abscisic acid stimulus,10,True,GO:0071215,0.7135356652866747,lym
927,cellular response to aluminum ion,1,False,GO:0071275,0.9194054893928421,lym
741,cellular response to aluminum ion,1,False,GO:0071275,0.9114468653855319,col
742,cellular response to auxin stimulus,3,False,GO:0071365,1.0,col
928,cellular response to auxin stimulus,6,False,GO:0071365,1.0,lym
929,cellular response to blue light,2,False,GO:0071483,1.0,lym
930,cellular response to boron-containing substance deprivation,1,False,GO:0080169,0.9194054893928421,lym
743,cellular response to boron-containing substance deprivation,1,False,GO:0080169,0.9114468653855319,col
931,cellular response to boron-containing substance levels,1,False,GO:0080029,1.0,lym
932,cellular response to brassinosteroid stimulus,1,False,GO:0071367,1.0,lym
744,cellular response to brassinosteroid stimulus,1,False,GO:0071367,1.0,col
933,cellular response to calcium ion,1,False,GO:0071277,1.0,lym
745,cellular response to calcium ion,1,False,GO:0071277,1.0,col
934,cellular response to calcium ion starvation,1,False,GO:0072732,0.9194054893928421,lym
746,cellular response to carbon dioxide,1,False,GO:0071244,1.0,col
12,cellular response to chitin,5,True,GO:0071323,0.0036320319522932295,col
14,cellular response to chitin,5,True,GO:0071323,0.012950812415897238,lym
747,cellular response to cold,5,False,GO:0070417,1.0,col
935,cellular response to cold,7,False,GO:0070417,1.0,lym
936,cellular response to copper ion,1,False,GO:0071280,1.0,lym
937,cellular response to copper ion starvation,1,False,GO:0035874,1.0,lym
748,cellular response to copper ion starvation,1,False,GO:0035874,1.0,col
749,cellular response to ethylene stimulus,5,False,GO:0071369,1.0,col
938,cellular response to ethylene stimulus,7,False,GO:0071369,1.0,lym
939,cellular response to far red light,1,False,GO:0071490,1.0,lym
940,cellular response to fatty acid,1,False,GO:0071398,1.0,lym
750,cellular response to fatty acid,1,False,GO:0071398,1.0,col
751,cellular response to freezing,1,False,GO:0071497,1.0,col
941,cellular response to freezing,1,False,GO:0071497,1.0,lym
942,cellular response to gamma radiation,1,False,GO:0071480,1.0,lym
943,cellular response to gibberellin stimulus,1,False,GO:0071370,1.0,lym
752,cellular response to glucose stimulus,2,False,GO:0071333,1.0,col
944,cellular response to glucose stimulus,2,False,GO:0071333,1.0,lym
753,cellular response to gravity,1,False,GO:0071258,1.0,col
945,cellular response to gravity,3,False,GO:0071258,0.19812333031158888,lym
754,cellular response to heat,14,False,GO:0034605,0.3977175726253958,col
946,cellular response to heat,22,False,GO:0034605,0.02521860757064188,lym
947,cellular response to high light intensity,1,False,GO:0071486,1.0,lym
755,cellular response to hydrogen peroxide,1,False,GO:0070301,1.0,col
948,cellular response to hydrogen peroxide,3,False,GO:0070301,0.9194054893928421,lym
756,cellular response to hypoxia,16,False,GO:0071456,3.4771746113422253e-06,col
949,cellular response to hypoxia,16,False,GO:0071456,0.0002584388088392293,lym
757,cellular response to indolebutyric acid stimulus,1,False,GO:0071366,1.0,col
950,cellular response to indolebutyric acid stimulus,2,False,GO:0071366,0.5254015378766363,lym
951,cellular response to insulin stimulus,2,False,GO:0032869,1.0,lym
758,cellular response to insulin stimulus,1,False,GO:0032869,1.0,col
952,cellular response to iron ion,7,False,GO:0071281,1.0,lym
759,cellular response to iron ion,5,False,GO:0071281,1.0,col
13,cellular response to jasmonic acid stimulus,2,True,GO:0071395,0.9114468653855319,col
15,cellular response to jasmonic acid stimulus,2,True,GO:0071395,0.9194054893928421,lym
953,cellular response to light intensity,1,False,GO:0071484,1.0,lym
954,cellular response to light stimulus,3,False,GO:0071482,1.0,lym
760,cellular response to light stimulus,2,False,GO:0071482,1.0,col
14,cellular response to molecule of bacterial origin,3,True,GO:0071219,0.5930872027321419,col
16,cellular response to molecule of bacterial origin,3,True,GO:0071219,0.8948781031130397,lym
761,cellular response to nickel ion,1,False,GO:0071289,0.9114468653855319,col
955,cellular response to nickel ion,1,False,GO:0071289,0.9194054893928421,lym
762,cellular response to nitrate,4,False,GO:0071249,1.0,col
956,cellular response to nitrate,3,False,GO:0071249,1.0,lym
763,cellular response to nitric oxide,2,False,GO:0071732,1.0,col
957,cellular response to nitric oxide,4,False,GO:0071732,1.0,lym
958,cellular response to nitrogen compound,1,False,GO:1901699,0.9194054893928421,lym
959,cellular response to nitrogen levels,2,False,GO:0043562,1.0,lym
764,cellular response to nitrogen levels,1,False,GO:0043562,1.0,col
960,cellular response to nitrogen starvation,1,False,GO:0006995,0.5254015378766363,lym
961,cellular response to osmotic stress,6,False,GO:0071470,0.038501288092468076,lym
765,cellular response to osmotic stress,2,False,GO:0071470,1.0,col
962,cellular response to oxidative stress,5,False,GO:0034599,1.0,lym
963,cellular response to ozone,1,False,GO:0071457,1.0,lym
766,cellular response to phosphate starvation,16,False,GO:0016036,0.5955957793989101,col
964,cellular response to phosphate starvation,22,False,GO:0016036,0.3455502420922997,lym
965,cellular response to potassium ion,1,False,GO:0035865,1.0,lym
767,cellular response to potassium ion,1,False,GO:0035865,1.0,col
768,cellular response to potassium ion starvation,1,False,GO:0051365,1.0,col
966,cellular response to potassium ion starvation,3,False,GO:0051365,0.9194054893928421,lym
967,cellular response to reactive oxygen species,1,False,GO:0034614,1.0,lym
968,cellular response to red light,1,False,GO:0071491,1.0,lym
769,cellular response to redox state,1,False,GO:0071461,1.0,col
969,cellular response to redox state,1,False,GO:0071461,1.0,lym
17,cellular response to salicylic acid stimulus,2,True,GO:0071446,1.0,lym
15,cellular response to salicylic acid stimulus,2,True,GO:0071446,1.0,col
770,cellular response to salt stress,6,False,GO:0071472,1.0,col
970,cellular response to salt stress,10,False,GO:0071472,0.9194054893928421,lym
771,cellular response to starvation,3,False,GO:0009267,0.9114468653855319,col
971,cellular response to starvation,2,False,GO:0009267,1.0,lym
772,cellular response to strigolactone,1,False,GO:1902348,0.9114468653855319,col
972,cellular response to strigolactone,1,False,GO:1902348,0.9194054893928421,lym
973,cellular response to sucrose starvation,3,False,GO:0043617,0.4349434279753759,lym
974,cellular response to sucrose stimulus,2,False,GO:0071329,1.0,lym
975,cellular response to sulfate starvation,3,False,GO:0009970,1.0,lym
773,cellular response to sulfate starvation,2,False,GO:0009970,1.0,col
976,cellular response to sulfur starvation,2,False,GO:0010438,1.0,lym
774,cellular response to sulfur starvation,2,False,GO:0010438,1.0,col
977,cellular response to tetrahydrofolate,2,False,GO:1904482,1.0,lym
775,cellular response to tetrahydrofolate,1,False,GO:1904482,1.0,col
978,cellular response to trehalose stimulus,1,False,GO:0071327,0.9194054893928421,lym
